vinevar,age,unit,geo\time	2020 	2015 
VIRM_OTH,Y10-29,HLD,SK03	9 	: 
VIRM_OTH,Y10-29,HLD,SK04	10 	: 
VIRM_OTH,Y3-9,HA,EL	: 	39 
VIRM_OTH,Y3-9,HA,EL30	: 	: c
VIRM_OTH,Y3-9,HA,EL41	: 	4 
VIRM_OTH,Y3-9,HA,EL42	: 	1 
VIRM_OTH,Y3-9,HA,EL52	: 	: c
VIRM_OTH,Y3-9,HA,EL62	: 	11 
VIRM_OTH,Y3-9,HA,EL63	: 	20 
VIRM_OTH,Y3-9,HA,EL65	: 	: c
VIRM_OTH,Y3-9,HA,ES	255 	: 
VIRM_OTH,Y3-9,HA,ES11	12 	: 
VIRM_OTH,Y3-9,HA,ES21	33 	: 
VIRM_OTH,Y3-9,HA,ES22	23 	: 
VIRM_OTH,Y3-9,HA,ES23	105 	: 
VIRM_OTH,Y3-9,HA,ES24	1 	: 
VIRM_OTH,Y3-9,HA,ES41	28 	: 
VIRM_OTH,Y3-9,HA,ES42	0 	: 
VIRM_OTH,Y3-9,HA,ES51	51 	: 
VIRM_OTH,Y3-9,HA,ES61	1 	: 
VIRM_OTH,Y3-9,HA,ES70	0 	: 
VIRM_OTH,Y3-9,HA,EU	730 	6807 d
VIRM_OTH,Y3-9,HA,EU27_2020	730 	6807 d
VIRM_OTH,Y3-9,HA,EU28	: 	6807 d
VIRM_OTH,Y3-9,HA,FR	: 	0 
VIRM_OTH,Y3-9,HA,FR10	: 	0 
VIRM_OTH,Y3-9,HA,FR21	: 	0 e
VIRM_OTH,Y3-9,HA,FR22	: 	0 
VIRM_OTH,Y3-9,HA,FR23	: 	0 
VIRM_OTH,Y3-9,HA,FR24	: 	0 
VIRM_OTH,Y3-9,HA,FR25	: 	0 
VIRM_OTH,Y3-9,HA,FR26	: 	0 
VIRM_OTH,Y3-9,HA,FR30	: 	0 
VIRM_OTH,Y3-9,HA,FR41	: 	0 
VIRM_OTH,Y3-9,HA,FR42	: 	0 
VIRM_OTH,Y3-9,HA,FR43	: 	0 
VIRM_OTH,Y3-9,HA,FR51	: 	0 
VIRM_OTH,Y3-9,HA,FR52	: 	0 
VIRM_OTH,Y3-9,HA,FR61	: 	0 
VIRM_OTH,Y3-9,HA,FR62	: 	0 
VIRM_OTH,Y3-9,HA,FR63	: 	0 
VIRM_OTH,Y3-9,HA,FR71	: 	0 
VIRM_OTH,Y3-9,HA,FR72	: 	0 
VIRM_OTH,Y3-9,HA,FR81	: 	0 
VIRM_OTH,Y3-9,HA,FR82	: 	0 
VIRM_OTH,Y3-9,HA,FR83	: 	0 
VIRM_OTH,Y3-9,HA,FRA1	: 	0 
VIRM_OTH,Y3-9,HA,FRA2	: 	0 
VIRM_OTH,Y3-9,HA,FRA3	: 	0 
VIRM_OTH,Y3-9,HA,FRA4	: 	0 
VIRM_OTH,Y3-9,HA,FRA5	: 	0 
VIRM_OTH,Y3-9,HA,IT	232 	6514 
VIRM_OTH,Y3-9,HA,ITC1	: 	325 
VIRM_OTH,Y3-9,HA,ITC2	: 	24 
VIRM_OTH,Y3-9,HA,ITC3	: 	28 
VIRM_OTH,Y3-9,HA,ITC4	: 	160 
VIRM_OTH,Y3-9,HA,ITF1	: 	2 
VIRM_OTH,Y3-9,HA,ITF2	: 	80 
VIRM_OTH,Y3-9,HA,ITF3	: 	79 
VIRM_OTH,Y3-9,HA,ITF4	: 	178 
VIRM_OTH,Y3-9,HA,ITF5	: 	1 
VIRM_OTH,Y3-9,HA,ITF6	: 	14 
VIRM_OTH,Y3-9,HA,ITG1	108 	181 
VIRM_OTH,Y3-9,HA,ITG2	124 	248 
VIRM_OTH,Y3-9,HA,ITH1	: 	1 
VIRM_OTH,Y3-9,HA,ITH2	: 	674 
VIRM_OTH,Y3-9,HA,ITH3	: 	2478 
VIRM_OTH,Y3-9,HA,ITH4	: 	45 
VIRM_OTH,Y3-9,HA,ITH5	: 	1226 
VIRM_OTH,Y3-9,HA,ITI1	: 	431 
VIRM_OTH,Y3-9,HA,ITI2	: 	29 
VIRM_OTH,Y3-9,HA,ITI3	: 	130 
VIRM_OTH,Y3-9,HA,ITI4	: 	183 
VIRM_OTH,Y3-9,HA,PT	119 e	114 d
VIRM_OTH,Y3-9,HA,PT11	55 e	53 
VIRM_OTH,Y3-9,HA,PT15	6 e	6 
VIRM_OTH,Y3-9,HA,PT16	3 e	5 
VIRM_OTH,Y3-9,HA,PT17	9 e	9 
VIRM_OTH,Y3-9,HA,PT18	46 e	41 
VIRM_OTH,Y3-9,HA,RO	: 	140 
VIRM_OTH,Y3-9,HA,RO11	: 	11 
VIRM_OTH,Y3-9,HA,RO12	: 	0 
VIRM_OTH,Y3-9,HA,RO21	: 	0 
VIRM_OTH,Y3-9,HA,RO22	: 	32 
VIRM_OTH,Y3-9,HA,RO31	: 	20 
VIRM_OTH,Y3-9,HA,RO32	: 	0 
VIRM_OTH,Y3-9,HA,RO41	: 	21 
VIRM_OTH,Y3-9,HA,RO42	: 	56 
VIRM_OTH,Y3-9,HA,SK	124 	: 
VIRM_OTH,Y3-9,HA,SK01	5 	: 
VIRM_OTH,Y3-9,HA,SK02	101 	: 
VIRM_OTH,Y3-9,HA,SK03	13 	: 
VIRM_OTH,Y3-9,HA,SK04	4 	: 
VIRM_OTH,Y3-9,HLD,EL	: 	81 
VIRM_OTH,Y3-9,HLD,EL30	: 	: c
VIRM_OTH,Y3-9,HLD,EL41	: 	14 
VIRM_OTH,Y3-9,HLD,EL42	: 	4 
VIRM_OTH,Y3-9,HLD,EL52	: 	: c
VIRM_OTH,Y3-9,HLD,EL62	: 	24 
VIRM_OTH,Y3-9,HLD,EL63	: 	25 
VIRM_OTH,Y3-9,HLD,EL65	: 	: c
VIRM_OTH,Y3-9,HLD,ES	254 	: 
VIRM_OTH,Y3-9,HLD,ES11	88 	: 
VIRM_OTH,Y3-9,HLD,ES21	38 	: 
VIRM_OTH,Y3-9,HLD,ES22	15 	: 
VIRM_OTH,Y3-9,HLD,ES23	55 	: 
VIRM_OTH,Y3-9,HLD,ES24	2 	: 
VIRM_OTH,Y3-9,HLD,ES41	28 	: 
VIRM_OTH,Y3-9,HLD,ES42	1 	: 
VIRM_OTH,Y3-9,HLD,ES51	22 	: 
VIRM_OTH,Y3-9,HLD,ES61	1 	: 
VIRM_OTH,Y3-9,HLD,ES70	4 	: 
VIRM_OTH,Y3-9,HLD,EU	692 	10111 d
VIRM_OTH,Y3-9,HLD,EU27_2020	692 	10111 d
VIRM_OTH,Y3-9,HLD,EU28	: 	10111 d
VIRM_OTH,Y3-9,HLD,FR	: 	0 
VIRM_OTH,Y3-9,HLD,FR10	: 	0 
VIRM_OTH,Y3-9,HLD,FR21	: 	0 e
VIRM_OTH,Y3-9,HLD,FR22	: 	0 
VIRM_OTH,Y3-9,HLD,FR23	: 	0 
VIRM_OTH,Y3-9,HLD,FR24	: 	0 
VIRM_OTH,Y3-9,HLD,FR25	: 	0 
VIRM_OTH,Y3-9,HLD,FR26	: 	0 
VIRM_OTH,Y3-9,HLD,FR30	: 	0 
VIRM_OTH,Y3-9,HLD,FR41	: 	0 
VIRM_OTH,Y3-9,HLD,FR42	: 	0 
VIRM_OTH,Y3-9,HLD,FR43	: 	0 
VIRM_OTH,Y3-9,HLD,FR51	: 	0 
VIRM_OTH,Y3-9,HLD,FR52	: 	0 
VIRM_OTH,Y3-9,HLD,FR61	: 	0 
VIRM_OTH,Y3-9,HLD,FR62	: 	0 
VIRM_OTH,Y3-9,HLD,FR63	: 	0 
VIRM_OTH,Y3-9,HLD,FR71	: 	0 
VIRM_OTH,Y3-9,HLD,FR72	: 	0 
VIRM_OTH,Y3-9,HLD,FR81	: 	0 
VIRM_OTH,Y3-9,HLD,FR82	: 	0 
VIRM_OTH,Y3-9,HLD,FR83	: 	0 
VIRM_OTH,Y3-9,HLD,FRA1	: 	0 
VIRM_OTH,Y3-9,HLD,FRA2	: 	0 
VIRM_OTH,Y3-9,HLD,FRA3	: 	0 
VIRM_OTH,Y3-9,HLD,FRA4	: 	0 
VIRM_OTH,Y3-9,HLD,FRA5	: 	0 
VIRM_OTH,Y3-9,HLD,IT	255 	9581 
VIRM_OTH,Y3-9,HLD,ITC1	: 	718 
VIRM_OTH,Y3-9,HLD,ITC2	: 	137 
VIRM_OTH,Y3-9,HLD,ITC3	: 	116 
VIRM_OTH,Y3-9,HLD,ITC4	: 	429 
VIRM_OTH,Y3-9,HLD,ITF1	: 	1 
VIRM_OTH,Y3-9,HLD,ITF2	: 	73 
VIRM_OTH,Y3-9,HLD,ITF3	: 	259 
VIRM_OTH,Y3-9,HLD,ITF4	: 	136 
VIRM_OTH,Y3-9,HLD,ITF5	: 	4 
VIRM_OTH,Y3-9,HLD,ITF6	: 	42 
VIRM_OTH,Y3-9,HLD,ITG1	99 	138 
VIRM_OTH,Y3-9,HLD,ITG2	156 	691 
VIRM_OTH,Y3-9,HLD,ITH1	: 	6 
VIRM_OTH,Y3-9,HLD,ITH2	: 	943 
VIRM_OTH,Y3-9,HLD,ITH3	: 	2286 
VIRM_OTH,Y3-9,HLD,ITH4	: 	94 
VIRM_OTH,Y3-9,HLD,ITH5	: 	1965 
VIRM_OTH,Y3-9,HLD,ITI1	: 	937 
VIRM_OTH,Y3-9,HLD,ITI2	: 	119 
VIRM_OTH,Y3-9,HLD,ITI3	: 	144 
VIRM_OTH,Y3-9,HLD,ITI4	: 	342 
VIRM_OTH,Y3-9,HLD,PT	78 e	388 d
VIRM_OTH,Y3-9,HLD,PT11	55 e	316 
VIRM_OTH,Y3-9,HLD,PT15	13 e	21 
VIRM_OTH,Y3-9,HLD,PT16	3 e	12 
VIRM_OTH,Y3-9,HLD,PT17	2 e	5 
VIRM_OTH,Y3-9,HLD,PT18	7 e	34 
VIRM_OTH,Y3-9,HLD,RO	: 	61 
VIRM_OTH,Y3-9,HLD,RO11	: 	6 
VIRM_OTH,Y3-9,HLD,RO12	: 	0 
VIRM_OTH,Y3-9,HLD,RO21	: 	0 
VIRM_OTH,Y3-9,HLD,RO22	: 	16 
VIRM_OTH,Y3-9,HLD,RO31	: 	6 
VIRM_OTH,Y3-9,HLD,RO32	: 	0 
VIRM_OTH,Y3-9,HLD,RO41	: 	12 
VIRM_OTH,Y3-9,HLD,RO42	: 	21 
VIRM_OTH,Y3-9,HLD,SK	105 	: 
VIRM_OTH,Y3-9,HLD,SK01	14 	: 
VIRM_OTH,Y3-9,HLD,SK02	77 	: 
VIRM_OTH,Y3-9,HLD,SK03	9 	: 
VIRM_OTH,Y3-9,HLD,SK04	5 	: 
VIRM_OTH,Y_GE30,HA,EL	: 	962 
VIRM_OTH,Y_GE30,HA,EL30	: 	31 
VIRM_OTH,Y_GE30,HA,EL41	: 	500 
VIRM_OTH,Y_GE30,HA,EL42	: 	23 
VIRM_OTH,Y_GE30,HA,EL43	: 	12 
VIRM_OTH,Y_GE30,HA,EL51	: 	: c
VIRM_OTH,Y_GE30,HA,EL52	: 	21 
VIRM_OTH,Y_GE30,HA,EL54	: 	1 
VIRM_OTH,Y_GE30,HA,EL62	: 	46 
VIRM_OTH,Y_GE30,HA,EL63	: 	103 
VIRM_OTH,Y_GE30,HA,EL64	: 	: c
VIRM_OTH,Y_GE30,HA,EL65	: 	223 
VIRM_OTH,Y_GE30,HA,ES	322 	: 
VIRM_OTH,Y_GE30,HA,ES11	87 	: 
VIRM_OTH,Y_GE30,HA,ES12	15 	: 
VIRM_OTH,Y_GE30,HA,ES21	13 	: 
VIRM_OTH,Y_GE30,HA,ES23	10 	: 
VIRM_OTH,Y_GE30,HA,ES24	35 	: 
VIRM_OTH,Y_GE30,HA,ES30	7 	: 
VIRM_OTH,Y_GE30,HA,ES41	26 	: 
VIRM_OTH,Y_GE30,HA,ES42	71 	: 
VIRM_OTH,Y_GE30,HA,ES43	32 	: 
VIRM_OTH,Y_GE30,HA,ES51	1 	: 
VIRM_OTH,Y_GE30,HA,ES52	15 	: 
VIRM_OTH,Y_GE30,HA,ES61	3 	: 
VIRM_OTH,Y_GE30,HA,ES70	9 	: 
VIRM_OTH,Y_GE30,HA,EU	3089 	13259 d
VIRM_OTH,Y_GE30,HA,EU27_2020	3089 	13259 d
VIRM_OTH,Y_GE30,HA,EU28	: 	13259 d
VIRM_OTH,Y_GE30,HA,FR	: 	0 
VIRM_OTH,Y_GE30,HA,FR10	: 	0 
VIRM_OTH,Y_GE30,HA,FR21	: 	0 e
VIRM_OTH,Y_GE30,HA,FR22	: 	0 
VIRM_OTH,Y_GE30,HA,FR23	: 	0 
VIRM_OTH,Y_GE30,HA,FR24	: 	0 
VIRM_OTH,Y_GE30,HA,FR25	: 	0 
VIRM_OTH,Y_GE30,HA,FR26	: 	0 
VIRM_OTH,Y_GE30,HA,FR30	: 	0 
VIRM_OTH,Y_GE30,HA,FR41	: 	0 
VIRM_OTH,Y_GE30,HA,FR42	: 	0 
VIRM_OTH,Y_GE30,HA,FR43	: 	0 
VIRM_OTH,Y_GE30,HA,FR51	: 	0 
VIRM_OTH,Y_GE30,HA,FR52	: 	0 
VIRM_OTH,Y_GE30,HA,FR61	: 	0 
VIRM_OTH,Y_GE30,HA,FR62	: 	0 
VIRM_OTH,Y_GE30,HA,FR63	: 	0 
VIRM_OTH,Y_GE30,HA,FR71	: 	0 
VIRM_OTH,Y_GE30,HA,FR72	: 	0 
VIRM_OTH,Y_GE30,HA,FR81	: 	0 
VIRM_OTH,Y_GE30,HA,FR82	: 	0 
VIRM_OTH,Y_GE30,HA,FR83	: 	0 
VIRM_OTH,Y_GE30,HA,FRA1	: 	0 
VIRM_OTH,Y_GE30,HA,FRA2	: 	0 
VIRM_OTH,Y_GE30,HA,FRA3	: 	0 
VIRM_OTH,Y_GE30,HA,FRA4	: 	0 
VIRM_OTH,Y_GE30,HA,FRA5	: 	0 
VIRM_OTH,Y_GE30,HA,IT	460 	9376 
VIRM_OTH,Y_GE30,HA,ITC1	: 	471 
VIRM_OTH,Y_GE30,HA,ITC2	: 	79 
VIRM_OTH,Y_GE30,HA,ITC3	: 	56 
VIRM_OTH,Y_GE30,HA,ITC4	: 	325 
VIRM_OTH,Y_GE30,HA,ITF1	: 	2 
VIRM_OTH,Y_GE30,HA,ITF2	: 	64 
VIRM_OTH,Y_GE30,HA,ITF3	: 	279 
VIRM_OTH,Y_GE30,HA,ITF4	: 	46 
VIRM_OTH,Y_GE30,HA,ITF5	: 	65 
VIRM_OTH,Y_GE30,HA,ITF6	: 	38 
VIRM_OTH,Y_GE30,HA,ITG1	98 	95 
VIRM_OTH,Y_GE30,HA,ITG2	362 	635 
VIRM_OTH,Y_GE30,HA,ITH1	: 	0 
VIRM_OTH,Y_GE30,HA,ITH2	: 	549 
VIRM_OTH,Y_GE30,HA,ITH3	: 	3944 
VIRM_OTH,Y_GE30,HA,ITH4	: 	59 
VIRM_OTH,Y_GE30,HA,ITH5	: 	2095 
VIRM_OTH,Y_GE30,HA,ITI1	: 	195 
VIRM_OTH,Y_GE30,HA,ITI2	: c	47 
VIRM_OTH,Y_GE30,HA,ITI3	: 	72 
VIRM_OTH,Y_GE30,HA,ITI4	: 	262 
VIRM_OTH,Y_GE30,HA,PT	2175 e	2215 d
VIRM_OTH,Y_GE30,HA,PT11	1602 e	1543 
VIRM_OTH,Y_GE30,HA,PT15	150 e	156 
VIRM_OTH,Y_GE30,HA,PT16	192 e	308 
VIRM_OTH,Y_GE30,HA,PT17	40 e	38 
VIRM_OTH,Y_GE30,HA,PT18	191 e	169 
VIRM_OTH,Y_GE30,HA,RO	: 	706 
VIRM_OTH,Y_GE30,HA,RO11	: 	21 
VIRM_OTH,Y_GE30,HA,RO12	: 	13 
VIRM_OTH,Y_GE30,HA,RO21	: 	75 
VIRM_OTH,Y_GE30,HA,RO22	: 	351 
VIRM_OTH,Y_GE30,HA,RO31	: 	52 
VIRM_OTH,Y_GE30,HA,RO32	: 	0 
VIRM_OTH,Y_GE30,HA,RO41	: 	44 
VIRM_OTH,Y_GE30,HA,RO42	: 	150 
VIRM_OTH,Y_GE30,HA,SK	133 	: 
VIRM_OTH,Y_GE30,HA,SK01	13 	: 
VIRM_OTH,Y_GE30,HA,SK02	112 	: 
VIRM_OTH,Y_GE30,HA,SK03	3 	: 
VIRM_OTH,Y_GE30,HA,SK04	4 	: 
VIRM_OTH,Y_GE30,HLD,EL	: 	4438 
VIRM_OTH,Y_GE30,HLD,EL30	: 	143 
VIRM_OTH,Y_GE30,HLD,EL41	: 	1895 
VIRM_OTH,Y_GE30,HLD,EL42	: 	116 
VIRM_OTH,Y_GE30,HLD,EL43	: 	102 
VIRM_OTH,Y_GE30,HLD,EL51	: 	: c
VIRM_OTH,Y_GE30,HLD,EL52	: 	129 
VIRM_OTH,Y_GE30,HLD,EL54	: 	22 
VIRM_OTH,Y_GE30,HLD,EL62	: 	219 
VIRM_OTH,Y_GE30,HLD,EL63	: 	801 
VIRM_OTH,Y_GE30,HLD,EL64	: 	: c
VIRM_OTH,Y_GE30,HLD,EL65	: 	990 
VIRM_OTH,Y_GE30,HLD,ES	4873 	: 
VIRM_OTH,Y_GE30,HLD,ES11	3738 	: 
VIRM_OTH,Y_GE30,HLD,ES12	113 	: 
VIRM_OTH,Y_GE30,HLD,ES21	61 	: 
VIRM_OTH,Y_GE30,HLD,ES23	28 	: 
VIRM_OTH,Y_GE30,HLD,ES24	29 	: 
VIRM_OTH,Y_GE30,HLD,ES30	3 	: 
VIRM_OTH,Y_GE30,HLD,ES41	477 	: 
VIRM_OTH,Y_GE30,HLD,ES42	157 	: 
VIRM_OTH,Y_GE30,HLD,ES43	136 	: 
VIRM_OTH,Y_GE30,HLD,ES51	1 	: 
VIRM_OTH,Y_GE30,HLD,ES52	43 	: 
VIRM_OTH,Y_GE30,HLD,ES61	3 	: 
VIRM_OTH,Y_GE30,HLD,ES70	84 	: 
VIRM_OTH,Y_GE30,HLD,EU	8461 	45031 d
VIRM_OTH,Y_GE30,HLD,EU27_2020	8461 	45031 d
VIRM_OTH,Y_GE30,HLD,EU28	: 	45031 d
VIRM_OTH,Y_GE30,HLD,FR	: 	0 
VIRM_OTH,Y_GE30,HLD,FR10	: 	0 
VIRM_OTH,Y_GE30,HLD,FR21	: 	0 e
VIRM_OTH,Y_GE30,HLD,FR22	: 	0 
VIRM_OTH,Y_GE30,HLD,FR23	: 	0 
VIRM_OTH,Y_GE30,HLD,FR24	: 	0 
VIRM_OTH,Y_GE30,HLD,FR25	: 	0 
VIRM_OTH,Y_GE30,HLD,FR26	: 	0 
VIRM_OTH,Y_GE30,HLD,FR30	: 	0 
VIRM_OTH,Y_GE30,HLD,FR41	: 	0 
VIRM_OTH,Y_GE30,HLD,FR42	: 	0 
VIRM_OTH,Y_GE30,HLD,FR43	: 	0 
VIRM_OTH,Y_GE30,HLD,FR51	: 	0 
VIRM_OTH,Y_GE30,HLD,FR52	: 	0 
VIRM_OTH,Y_GE30,HLD,FR61	: 	0 
VIRM_OTH,Y_GE30,HLD,FR62	: 	0 
VIRM_OTH,Y_GE30,HLD,FR63	: 	0 
VIRM_OTH,Y_GE30,HLD,FR71	: 	0 
VIRM_OTH,Y_GE30,HLD,FR72	: 	0 
VIRM_OTH,Y_GE30,HLD,FR81	: 	0 
VIRM_OTH,Y_GE30,HLD,FR82	: 	0 
VIRM_OTH,Y_GE30,HLD,FR83	: 	0 
VIRM_OTH,Y_GE30,HLD,FRA1	: 	0 
VIRM_OTH,Y_GE30,HLD,FRA2	: 	0 
VIRM_OTH,Y_GE30,HLD,FRA3	: 	0 
VIRM_OTH,Y_GE30,HLD,FRA4	: 	0 
VIRM_OTH,Y_GE30,HLD,FRA5	: 	0 
VIRM_OTH,Y_GE30,HLD,IT	798 	24666 
VIRM_OTH,Y_GE30,HLD,ITC1	: 	1302 
VIRM_OTH,Y_GE30,HLD,ITC2	: 	594 
VIRM_OTH,Y_GE30,HLD,ITC3	: 	265 
VIRM_OTH,Y_GE30,HLD,ITC4	: 	885 
VIRM_OTH,Y_GE30,HLD,ITF1	: 	21 
VIRM_OTH,Y_GE30,HLD,ITF2	: 	587 
VIRM_OTH,Y_GE30,HLD,ITF3	: 	2253 
VIRM_OTH,Y_GE30,HLD,ITF4	: 	82 
VIRM_OTH,Y_GE30,HLD,ITF5	: 	558 
VIRM_OTH,Y_GE30,HLD,ITF6	: 	224 
VIRM_OTH,Y_GE30,HLD,ITG1	181 	447 
VIRM_OTH,Y_GE30,HLD,ITG2	616 	2533 
VIRM_OTH,Y_GE30,HLD,ITH1	: 	3 
VIRM_OTH,Y_GE30,HLD,ITH2	: 	814 
VIRM_OTH,Y_GE30,HLD,ITH3	: 	3710 
VIRM_OTH,Y_GE30,HLD,ITH4	: 	425 
VIRM_OTH,Y_GE30,HLD,ITH5	: 	4985 
VIRM_OTH,Y_GE30,HLD,ITI1	: 	2584 
VIRM_OTH,Y_GE30,HLD,ITI2	: c	474 
VIRM_OTH,Y_GE30,HLD,ITI3	: 	468 
VIRM_OTH,Y_GE30,HLD,ITI4	: 	1450 
VIRM_OTH,Y_GE30,HLD,PT	2536 e	13287 d
VIRM_OTH,Y_GE30,HLD,PT11	1945 e	11262 
VIRM_OTH,Y_GE30,HLD,PT15	254 e	422 
VIRM_OTH,Y_GE30,HLD,PT16	201 e	982 
VIRM_OTH,Y_GE30,HLD,PT17	44 e	122 
VIRM_OTH,Y_GE30,HLD,PT18	93 e	499 
VIRM_OTH,Y_GE30,HLD,RO	: 	2640 
VIRM_OTH,Y_GE30,HLD,RO11	: 	382 
VIRM_OTH,Y_GE30,HLD,RO12	: 	85 
VIRM_OTH,Y_GE30,HLD,RO21	: 	402 
VIRM_OTH,Y_GE30,HLD,RO22	: 	1135 
VIRM_OTH,Y_GE30,HLD,RO31	: 	143 
VIRM_OTH,Y_GE30,HLD,RO32	: 	0 
VIRM_OTH,Y_GE30,HLD,RO41	: 	406 
VIRM_OTH,Y_GE30,HLD,RO42	: 	87 
VIRM_OTH,Y_GE30,HLD,SK	254 	: 
VIRM_OTH,Y_GE30,HLD,SK01	31 	: 
VIRM_OTH,Y_GE30,HLD,SK02	203 	: 
VIRM_OTH,Y_GE30,HLD,SK03	13 	: 
VIRM_OTH,Y_GE30,HLD,SK04	7 	: 
VIRM_OTH,Y_LT3,HA,EL	: 	38 
VIRM_OTH,Y_LT3,HA,EL30	: 	1 
VIRM_OTH,Y_LT3,HA,EL41	: 	2 
VIRM_OTH,Y_LT3,HA,EL42	: 	2 
VIRM_OTH,Y_LT3,HA,EL52	: 	: c
VIRM_OTH,Y_LT3,HA,EL62	: 	1 
VIRM_OTH,Y_LT3,HA,EL63	: 	27 
VIRM_OTH,Y_LT3,HA,EL65	: 	: c
VIRM_OTH,Y_LT3,HA,ES	66 	: 
VIRM_OTH,Y_LT3,HA,ES11	1 	: 
VIRM_OTH,Y_LT3,HA,ES21	26 	: 
VIRM_OTH,Y_LT3,HA,ES22	6 	: 
VIRM_OTH,Y_LT3,HA,ES23	16 	: 
VIRM_OTH,Y_LT3,HA,ES24	1 	: 
VIRM_OTH,Y_LT3,HA,ES41	8 	: 
VIRM_OTH,Y_LT3,HA,ES51	7 	: 
VIRM_OTH,Y_LT3,HA,EU	497 	1503 d
VIRM_OTH,Y_LT3,HA,EU27_2020	497 	1503 d
VIRM_OTH,Y_LT3,HA,EU28	: 	1503 d
VIRM_OTH,Y_LT3,HA,FR	: 	0 
VIRM_OTH,Y_LT3,HA,FR10	: 	0 
VIRM_OTH,Y_LT3,HA,FR21	: 	0 e
VIRM_OTH,Y_LT3,HA,FR22	: 	0 
VIRM_OTH,Y_LT3,HA,FR23	: 	0 
VIRM_OTH,Y_LT3,HA,FR24	: 	0 
VIRM_OTH,Y_LT3,HA,FR25	: 	0 
VIRM_OTH,Y_LT3,HA,FR26	: 	0 
VIRM_OTH,Y_LT3,HA,FR30	: 	0 
VIRM_OTH,Y_LT3,HA,FR41	: 	0 
VIRM_OTH,Y_LT3,HA,FR42	: 	0 
VIRM_OTH,Y_LT3,HA,FR43	: 	0 
VIRM_OTH,Y_LT3,HA,FR51	: 	0 
VIRM_OTH,Y_LT3,HA,FR52	: 	0 
VIRM_OTH,Y_LT3,HA,FR61	: 	0 
VIRM_OTH,Y_LT3,HA,FR62	: 	0 
VIRM_OTH,Y_LT3,HA,FR63	: 	0 
VIRM_OTH,Y_LT3,HA,FR71	: 	0 
VIRM_OTH,Y_LT3,HA,FR72	: 	0 
VIRM_OTH,Y_LT3,HA,FR81	: 	0 
VIRM_OTH,Y_LT3,HA,FR82	: 	0 
VIRM_OTH,Y_LT3,HA,FR83	: 	0 
VIRM_OTH,Y_LT3,HA,FRA1	: 	0 
VIRM_OTH,Y_LT3,HA,FRA2	: 	0 
VIRM_OTH,Y_LT3,HA,FRA3	: 	0 
VIRM_OTH,Y_LT3,HA,FRA4	: 	0 
VIRM_OTH,Y_LT3,HA,FRA5	: 	0 
VIRM_OTH,Y_LT3,HA,IT	282 	1352 
VIRM_OTH,Y_LT3,HA,ITC1	: 	119 
VIRM_OTH,Y_LT3,HA,ITC2	: 	8 
VIRM_OTH,Y_LT3,HA,ITC3	: 	4 
VIRM_OTH,Y_LT3,HA,ITC4	: 	24 
VIRM_OTH,Y_LT3,HA,ITF1	: 	0 
VIRM_OTH,Y_LT3,HA,ITF2	: 	8 
VIRM_OTH,Y_LT3,HA,ITF3	: 	11 
VIRM_OTH,Y_LT3,HA,ITF4	: 	28 
VIRM_OTH,Y_LT3,HA,ITF5	: 	1 
VIRM_OTH,Y_LT3,HA,ITF6	: 	2 
VIRM_OTH,Y_LT3,HA,ITG1	253 	25 
VIRM_OTH,Y_LT3,HA,ITG2	30 	49 
VIRM_OTH,Y_LT3,HA,ITH1	: 	1 
VIRM_OTH,Y_LT3,HA,ITH2	: 	151 
VIRM_OTH,Y_LT3,HA,ITH3	: 	632 
VIRM_OTH,Y_LT3,HA,ITH4	: 	13 
VIRM_OTH,Y_LT3,HA,ITH5	: 	189 
VIRM_OTH,Y_LT3,HA,ITI1	: 	38 
VIRM_OTH,Y_LT3,HA,ITI2	: 	1 
VIRM_OTH,Y_LT3,HA,ITI3	: 	14 
VIRM_OTH,Y_LT3,HA,ITI4	: 	33 
VIRM_OTH,Y_LT3,HA,PT	87 e	82 d
VIRM_OTH,Y_LT3,HA,PT11	38 e	37 
VIRM_OTH,Y_LT3,HA,PT15	1 e	1 
VIRM_OTH,Y_LT3,HA,PT16	3 e	4 
VIRM_OTH,Y_LT3,HA,PT17	11 e	10 
VIRM_OTH,Y_LT3,HA,PT18	34 e	30 
VIRM_OTH,Y_LT3,HA,RO	: 	30 
VIRM_OTH,Y_LT3,HA,RO11	: 	4 
VIRM_OTH,Y_LT3,HA,RO12	: 	0 
VIRM_OTH,Y_LT3,HA,RO21	: 	0 
VIRM_OTH,Y_LT3,HA,RO22	: 	0 
VIRM_OTH,Y_LT3,HA,RO31	: 	12 
VIRM_OTH,Y_LT3,HA,RO32	: 	0 
VIRM_OTH,Y_LT3,HA,RO41	: 	4 
VIRM_OTH,Y_LT3,HA,RO42	: 	10 
VIRM_OTH,Y_LT3,HA,SK	62 	: 
VIRM_OTH,Y_LT3,HA,SK01	1 	: 
VIRM_OTH,Y_LT3,HA,SK02	57 	: 
VIRM_OTH,Y_LT3,HA,SK03	: c	: 
VIRM_OTH,Y_LT3,HA,SK04	3 	: 
VIRM_OTH,Y_LT3,HLD,EL	: 	84 
VIRM_OTH,Y_LT3,HLD,EL30	: 	9 
VIRM_OTH,Y_LT3,HLD,EL41	: 	14 
VIRM_OTH,Y_LT3,HLD,EL42	: 	6 
VIRM_OTH,Y_LT3,HLD,EL52	: 	: c
VIRM_OTH,Y_LT3,HLD,EL62	: 	4 
